draw_id,proposal_seed,simulation_seed,profile,fixed_snapshot_hash,divProbP,pOffMax,sim_abc_target_01_jnkp_s480,resid_abc_target_01_jnkp_s480,contrib_abc_target_01_jnkp_s480,valid_abc_target_01_jnkp_s480,invalid_reason_abc_target_01_jnkp_s480,sim_abc_target_02_jnkp_s1440,resid_abc_target_02_jnkp_s1440,contrib_abc_target_02_jnkp_s1440,valid_abc_target_02_jnkp_s1440,invalid_reason_abc_target_02_jnkp_s1440,sim_abc_target_03_ec_s480,resid_abc_target_03_ec_s480,contrib_abc_target_03_ec_s480,valid_abc_target_03_ec_s480,invalid_reason_abc_target_03_ec_s480,sim_abc_target_04_ec_s960,resid_abc_target_04_ec_s960,contrib_abc_target_04_ec_s960,valid_abc_target_04_ec_s960,invalid_reason_abc_target_04_ec_s960,sim_abc_target_05_ec_s1440,resid_abc_target_05_ec_s1440,contrib_abc_target_05_ec_s1440,valid_abc_target_05_ec_s1440,invalid_reason_abc_target_05_ec_s1440,sim_abc_target_06_mac_s1440,resid_abc_target_06_mac_s1440,contrib_abc_target_06_mac_s1440,valid_abc_target_06_mac_s1440,invalid_reason_abc_target_06_mac_s1440,sim_abc_target_07_fibro_s1440,resid_abc_target_07_fibro_s1440,contrib_abc_target_07_fibro_s1440,valid_abc_target_07_fibro_s1440,invalid_reason_abc_target_07_fibro_s1440,sim_abc_target_08_tumor_s480,resid_abc_target_08_tumor_s480,contrib_abc_target_08_tumor_s480,valid_abc_target_08_tumor_s480,invalid_reason_abc_target_08_tumor_s480,sim_abc_target_09_tumor_s960,resid_abc_target_09_tumor_s960,contrib_abc_target_09_tumor_s960,valid_abc_target_09_tumor_s960,invalid_reason_abc_target_09_tumor_s960,sim_abc_target_10_tumor_s1440,resid_abc_target_10_tumor_s1440,contrib_abc_target_10_tumor_s1440,valid_abc_target_10_tumor_s1440,invalid_reason_abc_target_10_tumor_s1440,total_distance,outcome_status,failure_reason,fit_category,runtime_ms,accepted
63,2520898751126355330,-3476774630664367518,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.0140694910100,0.184217378215,0.403726708075,-0.631366459627,0.398623606342,true,"",0.141496598639,0.00748299319728,5.59951871905e-05,true,"",0.333333333333,0.916666666667,0.420138888889,true,"",0.625000000000,1.62500000000,1.32031250000,true,"",0.750000000000,-0.250000000000,0.0625000000000,true,"",0.738165680473,-0.159171597633,0.0253355974931,true,"",1.08424891711,-0.0583373440532,0.00340324571118,true,"",0.808885867360,1.44031802726,2.07451601965,true,"",1.11527759140,1.24176885702,1.54198989427,true,"",1.46834733041,1.32721233486,1.76149258180,true,"",2.75832708890,"VALID_FINITE","","good",2323,true
64,-8182776380114650303,-6804863180880368849,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.0246796931458,0.132312620388,0.376436781609,-0.767816091954,0.589541551064,true,"",0.157984337760,0.0899216887981,0.00808591011630,true,"",0.360000000000,1.05000000000,0.551250000000,true,"",0,-1.50000000000,1.12500000000,true,"",NaN,3,9,false,"EC_POPULATION_ZERO",0.936696340257,0.833481701286,0.694691746378,true,"",0.406420226150,-2.56881397722,6.59880524957,true,"",1.44466923094,3.79507122570,14.4025656081,true,"",1.88963780041,4.10976963114,16.8902064210,true,"",2.06996393785,3.55542199204,12.6410255415,true,"",7.90576827562,"STROMAL_COMPARTMENT_LOSS","EC_POPULATION_ZERO","invalid",7832,false
65,7428413327287366354,5503520193502935139,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.00865536721969,0.0539186847061,0.590000000000,0.300000000000,0.0900000000000,true,"",0.341801385681,1.00900692841,1.01809498157,true,"",0.166666666667,0.0833333333333,0.00347222222222,true,"",0.333333333333,0.166666666667,0.0138888888889,true,"",0.857142857143,0.285714285714,0.0816326530612,true,"",0.736000000000,-0.170000000000,0.0289000000000,true,"",0.957964572970,-0.526057137147,0.276736111543,true,"",0.602059991328,0.674296264178,0.454675451884,true,"",0.971275848738,0.708429069400,0.501871746372,true,"",1.23854788768,0.476103287709,0.226674340567,true,"",1.64193373682,"VALID_FINITE","","good",1959,true
66,7632451499609937849,4633998221097375592,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.00655690834688,0.158849409022,0.358490566038,-0.857547169811,0.735387148451,true,"",0.266666666667,0.633333333333,0.401111111111,true,"",0.291666666667,0.708333333333,0.250868055556,true,"",0.454545454545,0.772727272727,0.298553719008,true,"",0.833333333333,0.166666666667,0.0277777777778,true,"",0.516231195566,-1.26884402217,1.60996515260,true,"",1.05561518600,-0.164388199989,0.0270234802956,true,"",0.326335860929,-0.346904218782,0.120342537009,true,"",0.158362492095,-2.30236114039,5.30086682077,true,"",0.380211241712,-2.70292132699,7.30578369992,true,"",4.00969818097,"VALID_FINITE","","poor",1327,false
67,5730552830982730041,916419206448798532,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.0282091620426,0.0766707824588,0.516638935108,-0.0668053244592,0.00446295137610,true,"",0.168612483161,0.143062415806,0.0204668548163,true,"",0.233333333333,0.416666666667,0.0868055555556,true,"",0.500000000000,1,0.500000000000,true,"",NaN,3,9,false,"EC_POPULATION_ZERO",0.968176254590,0.990881272950,0.981845697083,true,"",-0.851258348719,-7.22688277303,52.2278346152,true,"",1.68196445899,4.67394244072,21.8457379392,true,"",2.08891534660,4.84783461706,23.5015004743,true,"",2.25081020403,4.22522297787,17.8525092128,true,"",11.2259148091,"STROMAL_COMPARTMENT_LOSS","EC_POPULATION_ZERO","invalid",11281,false
68,7541786583067380477,-1196529401643041746,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.0254226478212,0.182982837359,0.329690346084,-1.00154826958,1.00309893630,true,"",0.106746031746,-0.166269841270,0.0276456601159,true,"",0.310344827586,0.801724137931,0.321380796671,true,"",1,3.50000000000,6.12500000000,true,"",0.166666666667,-3.16666666667,10.0277777778,true,"",0.858037578288,0.440187891441,0.193765379771,true,"",0.366225595495,-2.71768297965,7.38580077787,true,"",1.34163233578,3.41345309547,11.6516620350,true,"",1.83758843824,3.91699421569,15.3428436857,true,"",2.00346053211,3.30911308189,10.9502293887,true,"",7.93909342671,"VALID_FINITE","","poor",7061,false
69,-7450085837911799896,4979056907322600684,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.0247712527588,0.0150318705683,0.841772151899,1.55886075949,2.43004686749,true,"",0.497126436782,1.78563218391,3.18848229621,true,"",0.333333333333,0.916666666667,0.420138888889,true,"",NaN,3,4.50000000000,false,"EC_POPULATION_ZERO",NaN,3,9,false,"EC_POPULATION_ZERO",0.994350282486,1.12175141243,1.25832623129,true,"",NaN,3,9,false,"FIBROBLAST_POPULATION_ZERO",1.80071707828,5.11376695660,26.1506124864,true,"",2.30405946622,5.64466468969,31.8622394591,true,"",2.48606191610,5.09652561517,25.9745733461,true,"",10.6669779964,"STROMAL_COMPARTMENT_LOSS","EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO","invalid",15285,false
70,5512658186593835294,-1776212826624967458,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.0221278949229,0.112165729451,0.476394849785,-0.268025751073,0.0718378032382,true,"",0.179034582133,0.195172910663,0.0380924650566,true,"",0.357142857143,1.03571428571,0.536352040816,true,"",0,-1.50000000000,1.12500000000,true,"",1,1.00000000000,1.00000000000,true,"",0.928256070640,0.791280353201,0.626124597362,true,"",0.201820094764,-3.32659224161,11.0662159420,true,"",1.44653716707,3.80198950768,14.4551242165,true,"",1.88581337466,4.09560509134,16.7739810642,true,"",2.04547945311,3.46473871523,12.0044143648,true,"",7.59586351206,"VALID_FINITE","","poor",7792,false
71,-5855491631629277351,-4910256759585403274,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.0177171678196,0.0749358466043,0.576842105263,0.234210526316,0.0548545706371,true,"",0.201665459812,0.308327299059,0.0950657233448,true,"",0.363636363636,1.06818181818,0.570506198347,true,"",0.545454545455,1.22727272727,0.753099173554,true,"",0.666666666667,-0.666666666667,0.444444444444,true,"",0.885281385281,0.576406926407,0.332244944810,true,"",0.100564686597,-3.70161227186,13.7019334112,true,"",1.27875360095,3.18056889242,10.1160184794,true,"",1.80509287834,3.79664029016,14.4144774929,true,"",2.04328366557,3.45660616878,11.9481262060,true,"",7.24090951778,"VALID_FINITE","","poor",6828,false
72,-4376359328724814902,6209001946232606682,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.0297957851088,0.0663802858509,0.552016985138,0.110084925690,0.0121186908642,true,"",0.175353685778,0.176768428891,0.0312470774524,true,"",0.269230769231,0.596153846154,0.177699704142,true,"",0.800000000000,2.50000000000,3.12500000000,true,"",NaN,3,9,false,"EC_POPULATION_ZERO",0.974459724951,1.02229862475,1.04509447817,true,"",-0.689890346484,-6.62922350550,43.9466042858,true,"",1.75220215318,4.93408204880,24.3451656643,true,"",2.18706927123,5.21136767122,27.1583530047,true,"",2.33219599532,4.52665183454,20.4905768311,true,"",11.3724166181,"STROMAL_COMPARTMENT_LOSS","EC_POPULATION_ZERO","invalid",12900,false
73,-3696627197514004685,23120852119684951,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.0125168014972,0.0790884803375,0.523012552301,-0.0349372384937,0.00122061063357,true,"",0.272859216255,0.664296081277,0.441289283600,true,"",0.363636363636,1.06818181818,0.570506198347,true,"",0.428571428571,0.642857142857,0.206632653061,true,"",NaN,3,9,false,"EC_POPULATION_ZERO",0.807017543860,0.185087719298,0.0342574638350,true,"",0.846842196904,-0.937621492947,0.879134064036,true,"",0.980457892276,2.07576997139,4.30882097414,true,"",1.48967729166,2.62843441357,6.90866746644,true,"",1.74130920890,2.33818225518,5.46709625846,true,"",5.27424164905,"STROMAL_COMPARTMENT_LOSS","EC_POPULATION_ZERO","invalid",4017,false
74,-4518390994337594456,4708157843950218806,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.0292746212737,0.137213334965,0.418107833164,-0.559460834181,0.312996424983,true,"",0.126852092540,-0.0657395373018,0.00432168676465,true,"",0.304347826087,0.771739130435,0.297790642722,true,"",0.714285714286,2.07142857143,2.14540816327,true,"",0.428571428571,-1.85714285714,3.44897959184,true,"",0.932475884244,0.812379421222,0.659960324025,true,"",-0.720924580224,-6.74416511194,45.4837630571,true,"",1.59461350916,4.35042040430,18.9261576941,true,"",2.02970836251,4.62854949080,21.4234703887,true,"",2.18718217763,3.98956362087,15.9166178850,true,"",10.4220662951,"VALID_FINITE","","poor",10261,false
75,-1752583006963351059,-2122420304988400897,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.0236242028006,0.0277099435965,0.762000000000,1.16000000000,1.34560000000,true,"",0.363423844632,1.11711922316,1.24795535876,true,"",0.366666666667,1.08333333333,0.586805555556,true,"",0.600000000000,1.50000000000,1.12500000000,true,"",0,-4,16,true,"",0.958461538462,0.942307692308,0.887943786982,true,"",-1.30719030437,-8.91551964581,79.4864905548,true,"",1.60205999133,4.37799996788,19.1668837188,true,"",2.16232538919,5.11972366367,26.2115703923,true,"",2.34721288640,4.58226994965,20.9971978914,true,"",12.9249931241,"VALID_FINITE","","poor",12053,false
76,-2031271524755674877,-6591018123876151656,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.0262573306189,0.0474634621444,0.673486088380,0.717430441899,0.514706438963,true,"",0.234457220815,0.472286104073,0.223054164101,true,"",0.400000000000,1.25000000000,0.781250000000,true,"",0.285714285714,-0.0714285714286,0.00255102040816,true,"",NaN,3,9,false,"EC_POPULATION_ZERO",0.988486842105,1.09243421053,1.19341250433,true,"",-1.19804583494,-8.51128087016,72.4419020508,true,"",1.68913119723,4.70048591568,22.0945678435,true,"",2.16280329238,5.12149367549,26.2296974681,true,"",2.31226200598,4.45282224438,19.8276259401,true,"",12.3413438259,"STROMAL_COMPARTMENT_LOSS","EC_POPULATION_ZERO","invalid",12233,false
77,5290018038947637991,-4051492027178779284,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.0192923795649,0.0352198122108,0.706986444213,0.884932221064,0.783105035877,true,"",0.284271284271,0.721356421356,0.520355086632,true,"",0.272727272727,0.613636363636,0.188274793388,true,"",0.375000000000,0.375000000000,0.0703125000000,true,"",0,-4,16,true,"",0.941666666667,0.858333333333,0.736736111111,true,"",-0.921839423005,-7.48829415928,56.0745494159,true,"",1.58387859850,4.31066147592,18.5818023600,true,"",2.09509957965,4.87073918387,23.7241001973,true,"",2.28789126595,4.36256024427,19.0319318849,true,"",11.6495136115,"VALID_FINITE","","poor",11026,false
78,-335089894947650750,1057894557214647718,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.0189841054236,0.162675279519,0.412162162162,-0.589189189189,0.347143900657,true,"",0.107180570222,-0.164097148891,0.0269278742742,true,"",0.371428571429,1.10714285714,0.612882653061,true,"",0.357142857143,0.285714285714,0.0408163265306,true,"",1,1.00000000000,1.00000000000,true,"",0.877663772691,0.538318863457,0.289787198754,true,"",-0.0659285137083,-4.31825375448,18.6473154880,true,"",1.24944296144,3.07201096831,9.43725138939,true,"",1.67209785794,3.30406614050,10.9168530608,true,"",1.87943996600,2.84977765183,8.12123266489,true,"",7.03137330515,"VALID_FINITE","","poor",5359,false
79,-8569067745039399615,-1880657729547218062,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.0141984957834,0.195294152701,0.275303643725,-1.27348178138,1.62175584750,true,"",0.131551901336,-0.0422404933196,0.00178425927589,true,"",0.0800000000000,-0.350000000000,0.0612500000000,true,"",0.800000000000,2.50000000000,3.12500000000,true,"",0.666666666667,-0.666666666667,0.444444444444,true,"",0.722780569514,-0.236097152429,0.0557418653850,true,"",0.820377247883,-1.03563982266,1.07254984227,true,"",0.994756944588,2.12872942440,4.53148896230,true,"",1.35024801833,2.11202969753,4.46066944327,true,"",1.59017283160,1.77841789480,3.16277020855,true,"",4.30551447251,"VALID_FINITE","","poor",3209,false
80,1602596663082995166,2847609089495935005,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.00591144048192,0.179360172521,0.487804878049,-0.210975609756,0.0445107079120,true,"",0.301587301587,0.807936507937,0.652761400857,true,"",0.0800000000000,-0.350000000000,0.0612500000000,true,"",0.375000000000,0.375000000000,0.0703125000000,true,"",0.500000000000,-1.50000000000,2.25000000000,true,"",0.575575575576,-0.972122122122,0.945021420319,true,"",1.13707760714,0.137324470878,0.0188580103018,true,"",0.214843848048,-0.759837599823,0.577353178105,true,"",0.499687082618,-1.03819599030,1.07785091428,true,"",0.401400540782,-2.62444244155,6.88769812901,true,"",3.54762121157,"VALID_FINITE","","borderline",1226,true
81,4614669092457072594,2710664582566718523,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.0233977225613,0.161843087429,0.341991341991,-0.940043290043,0.883681387155,true,"",0.116118554608,-0.119407226959,0.0142580858500,true,"",0.318181818182,0.840909090909,0.353564049587,true,"",0.750000000000,2.25000000000,2.53125000000,true,"",0,-4,16,true,"",0.875621890547,0.528109452736,0.278899594069,true,"",0.0150289903651,-4.01841114680,16.1476281447,true,"",1.44279322594,3.78812305904,14.3498763104,true,"",1.84707886207,3.95214393358,15.6194416717,true,"",1.99352440317,3.27231260432,10.7080297804,true,"",8.76850209693,"VALID_FINITE","","poor",6985,false
82,6196017238267404288,-2423152013736412459,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.0294238045724,0.134349219463,0.396074933095,-0.669625334523,0.448398088635,true,"",0.121587462083,-0.0920626895854,0.00847553881371,true,"",0.346153846154,0.980769230769,0.480954142012,true,"",0.600000000000,1.50000000000,1.12500000000,true,"",NaN,3,9,false,"EC_POPULATION_ZERO",0.944734098019,0.873670490094,0.763300125261,true,"",-0.288965484263,-5.14431660838,26.4639933673,true,"",1.65166560392,4.56172445897,20.8093300396,true,"",2.04186620272,4.67357852860,21.8423362630,true,"",2.19931627425,4.03450471946,16.2772283313,true,"",9.85997038007,"STROMAL_COMPARTMENT_LOSS","EC_POPULATION_ZERO","invalid",10440,false
83,-6300149401731574896,5641339342086831927,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.0254210740933,0.195092022010,0.322222222222,-1.03888888889,1.07929012346,true,"",0.120797931289,-0.0960103435537,0.00921798606931,true,"",0.333333333333,0.916666666667,0.420138888889,true,"",NaN,3,4.50000000000,false,"EC_POPULATION_ZERO",NaN,3,9,false,"EC_POPULATION_ZERO",0.879385964912,0.546929824561,0.299132232995,true,"",0.319003366676,-2.89258012342,8.36701977042,true,"",1.40140054078,3.63481681771,13.2118932983,true,"",1.86260836396,4.00966060728,16.0773781856,true,"",2.03454824710,3.42425276703,11.7255070125,true,"",8.04298312184,"STROMAL_COMPARTMENT_LOSS","EC_POPULATION_ZERO","invalid",7115,false
84,1215215727344886241,-8742436023417709839,"core2","f4b76e1803cd2605d808916783df8e9c7c74b60968f1484e6e5449cd13b1d998",0.00586682979875,0.0614464305744,0.578313253012,0.241566265060,0.0583542604152,true,"",0.384615384615,1.22307692308,1.49591715976,true,"",0.136363636364,-0.0681818181818,0.00232438016529,true,"",0.888888888889,2.94444444444,4.33487654321,true,"",0.583333333333,-1.08333333333,1.17361111111,true,"",0.632000000000,-0.690000000000,0.476100000000,true,"",1.02783753078,-0.267268404515,0.0714324000519,true,"",0.521138083704,0.374585495200,0.140314293214,true,"",0.751279103983,-0.106373688951,0.0113153617010,true,"",0.892094602690,-0.807057027072,0.651341044947,true,"",2.90096303916,"VALID_FINITE","","good",1388,true
